image,label
Augmented_Img/img001-016_c&r-240.jpg,0
Augmented_Img/img001-016_c&r-270.jpg,0
Augmented_Img/img001-016_c&r-300.jpg,0
Augmented_Img/img001-016_c&r-330.jpg,0
Augmented_Img/img001-017_c&r-30.jpg,0
Augmented_Img/img001-017_c&r-60.jpg,0
Augmented_Img/img001-017_c&r-90.jpg,0
Augmented_Img/img001-017_c&r-120.jpg,0
Augmented_Img/img001-017_c&r-150.jpg,0
Augmented_Img/img001-017_c&r-180.jpg,0
Augmented_Img/img001-017_c&r-210.jpg,0
Augmented_Img/img001-017_c&r-240.jpg,0
Augmented_Img/img001-017_c&r-270.jpg,0
Augmented_Img/img001-017_c&r-300.jpg,0
Augmented_Img/img001-017_c&r-330.jpg,0
Augmented_Img/img001-018_c&r-30.jpg,0
Augmented_Img/img001-018_c&r-60.jpg,0
Augmented_Img/img001-018_c&r-90.jpg,0
Augmented_Img/img001-018_c&r-120.jpg,0
Augmented_Img/img001-018_c&r-150.jpg,0
Augmented_Img/img001-018_c&r-180.jpg,0
Augmented_Img/img001-018_c&r-210.jpg,0
Augmented_Img/img001-018_c&r-240.jpg,0
Augmented_Img/img001-018_c&r-270.jpg,0
Augmented_Img/img001-018_c&r-300.jpg,0
Augmented_Img/img001-018_c&r-330.jpg,0
Augmented_Img/img001-019_c&r-30.jpg,0
Augmented_Img/img001-019_c&r-60.jpg,0
Augmented_Img/img001-019_c&r-90.jpg,0
Augmented_Img/img001-019_c&r-120.jpg,0
Augmented_Img/img001-019_c&r-150.jpg,0
Augmented_Img/img001-019_c&r-180.jpg,0
Augmented_Img/img001-019_c&r-210.jpg,0
Augmented_Img/img001-019_c&r-240.jpg,0
Augmented_Img/img001-019_c&r-270.jpg,0
Augmented_Img/img001-019_c&r-300.jpg,0
Augmented_Img/img001-019_c&r-330.jpg,0
Augmented_Img/img001-020_c&r-30.jpg,0
Augmented_Img/img001-020_c&r-60.jpg,0
Augmented_Img/img001-020_c&r-90.jpg,0
Augmented_Img/img001-020_c&r-120.jpg,0
Augmented_Img/img001-020_c&r-150.jpg,0
Augmented_Img/img001-020_c&r-180.jpg,0
Augmented_Img/img001-020_c&r-210.jpg,0
Augmented_Img/img001-020_c&r-240.jpg,0
Augmented_Img/img001-020_c&r-270.jpg,0
Augmented_Img/img001-020_c&r-300.jpg,0
Augmented_Img/img001-020_c&r-330.jpg,0
Augmented_Img/img001-021_c&r-30.jpg,0
Augmented_Img/img001-021_c&r-60.jpg,0
Augmented_Img/img001-021_c&r-90.jpg,0
Augmented_Img/img001-021_c&r-120.jpg,0
Augmented_Img/img001-021_c&r-150.jpg,0
Augmented_Img/img001-021_c&r-180.jpg,0
Augmented_Img/img001-021_c&r-210.jpg,0
Augmented_Img/img001-021_c&r-240.jpg,0
Augmented_Img/img001-021_c&r-270.jpg,0
Augmented_Img/img001-021_c&r-300.jpg,0
Augmented_Img/img001-021_c&r-330.jpg,0
Augmented_Img/img001-022_c&r-30.jpg,0
Augmented_Img/img001-022_c&r-60.jpg,0
Augmented_Img/img001-022_c&r-90.jpg,0
Augmented_Img/img001-022_c&r-120.jpg,0
Augmented_Img/img001-022_c&r-150.jpg,0
Augmented_Img/img001-022_c&r-180.jpg,0
Augmented_Img/img001-022_c&r-210.jpg,0
Augmented_Img/img001-022_c&r-240.jpg,0
Augmented_Img/img001-022_c&r-270.jpg,0
Augmented_Img/img001-022_c&r-300.jpg,0
Augmented_Img/img001-022_c&r-330.jpg,0
Augmented_Img/img001-023_c&r-30.jpg,0
Augmented_Img/img001-023_c&r-60.jpg,0
Augmented_Img/img001-023_c&r-90.jpg,0
Augmented_Img/img001-023_c&r-120.jpg,0
Augmented_Img/img001-023_c&r-150.jpg,0
Augmented_Img/img001-023_c&r-180.jpg,0
Augmented_Img/img001-023_c&r-210.jpg,0
Augmented_Img/img001-023_c&r-240.jpg,0
Augmented_Img/img001-023_c&r-270.jpg,0
Augmented_Img/img001-023_c&r-300.jpg,0
Augmented_Img/img001-023_c&r-330.jpg,0
Augmented_Img/img001-024_c&r-30.jpg,0
Augmented_Img/img001-024_c&r-60.jpg,0
Augmented_Img/img001-024_c&r-90.jpg,0
Augmented_Img/img001-024_c&r-120.jpg,0
Augmented_Img/img001-024_c&r-150.jpg,0
Augmented_Img/img001-024_c&r-180.jpg,0
Augmented_Img/img001-024_c&r-210.jpg,0
Augmented_Img/img001-024_c&r-240.jpg,0
Augmented_Img/img001-024_c&r-270.jpg,0
Augmented_Img/img001-024_c&r-300.jpg,0
Augmented_Img/img001-024_c&r-330.jpg,0
Augmented_Img/img001-025_c&r-30.jpg,0
Augmented_Img/img001-025_c&r-60.jpg,0
Augmented_Img/img001-025_c&r-90.jpg,0
Augmented_Img/img001-025_c&r-120.jpg,0
Augmented_Img/img001-025_c&r-150.jpg,0
Augmented_Img/img001-025_c&r-180.jpg,0
Augmented_Img/img001-025_c&r-210.jpg,0
Augmented_Img/img001-025_c&r-240.jpg,0
Augmented_Img/img001-025_c&r-270.jpg,0
Augmented_Img/img001-025_c&r-300.jpg,0
Augmented_Img/img001-025_c&r-330.jpg,0
Augmented_Img/img001-026_c&r-30.jpg,0
Augmented_Img/img001-026_c&r-60.jpg,0
Augmented_Img/img001-026_c&r-90.jpg,0
Augmented_Img/img001-026_c&r-120.jpg,0
Augmented_Img/img001-026_c&r-150.jpg,0
Augmented_Img/img001-026_c&r-180.jpg,0
Augmented_Img/img001-026_c&r-210.jpg,0
Augmented_Img/img001-026_c&r-240.jpg,0
Augmented_Img/img001-026_c&r-270.jpg,0
Augmented_Img/img001-026_c&r-300.jpg,0
Augmented_Img/img001-026_c&r-330.jpg,0
Augmented_Img/img001-027_c&r-30.jpg,0
Augmented_Img/img001-027_c&r-60.jpg,0
Augmented_Img/img001-027_c&r-90.jpg,0
Augmented_Img/img001-027_c&r-120.jpg,0
Augmented_Img/img001-027_c&r-150.jpg,0
Augmented_Img/img001-027_c&r-180.jpg,0
Augmented_Img/img001-027_c&r-210.jpg,0
Augmented_Img/img001-027_c&r-240.jpg,0
Augmented_Img/img001-027_c&r-270.jpg,0
Augmented_Img/img001-027_c&r-300.jpg,0
Augmented_Img/img001-027_c&r-330.jpg,0
Augmented_Img/img001-028_c&r-30.jpg,0
Augmented_Img/img001-028_c&r-60.jpg,0
Augmented_Img/img001-028_c&r-90.jpg,0
Augmented_Img/img001-028_c&r-120.jpg,0
Augmented_Img/img001-028_c&r-150.jpg,0
Augmented_Img/img001-028_c&r-180.jpg,0
Augmented_Img/img001-028_c&r-210.jpg,0
Augmented_Img/img001-028_c&r-240.jpg,0
Augmented_Img/img001-028_c&r-270.jpg,0
Augmented_Img/img001-028_c&r-300.jpg,0
Augmented_Img/img001-028_c&r-330.jpg,0
Augmented_Img/img001-029_c&r-30.jpg,0
Augmented_Img/img001-029_c&r-60.jpg,0
Augmented_Img/img001-029_c&r-90.jpg,0
Augmented_Img/img001-029_c&r-120.jpg,0
Augmented_Img/img001-029_c&r-150.jpg,0
Augmented_Img/img001-029_c&r-180.jpg,0
Augmented_Img/img001-029_c&r-210.jpg,0
Augmented_Img/img001-029_c&r-240.jpg,0
Augmented_Img/img001-029_c&r-270.jpg,0
Augmented_Img/img001-029_c&r-300.jpg,0
Augmented_Img/img001-029_c&r-330.jpg,0
Augmented_Img/img001-030_c&r-30.jpg,0
Augmented_Img/img001-030_c&r-60.jpg,0
Augmented_Img/img001-030_c&r-90.jpg,0
Augmented_Img/img001-030_c&r-120.jpg,0
Augmented_Img/img001-030_c&r-150.jpg,0
Augmented_Img/img001-030_c&r-180.jpg,0
Augmented_Img/img001-030_c&r-210.jpg,0
Augmented_Img/img001-030_c&r-240.jpg,0
Augmented_Img/img001-030_c&r-270.jpg,0
Augmented_Img/img001-030_c&r-300.jpg,0
Augmented_Img/img001-030_c&r-330.jpg,0
Augmented_Img/img001-031_c&r-30.jpg,0
Augmented_Img/img001-031_c&r-60.jpg,0
Augmented_Img/img001-031_c&r-90.jpg,0
Augmented_Img/img001-031_c&r-120.jpg,0
Augmented_Img/img001-031_c&r-150.jpg,0
Augmented_Img/img001-031_c&r-180.jpg,0
Augmented_Img/img001-031_c&r-210.jpg,0
Augmented_Img/img001-031_c&r-240.jpg,0
Augmented_Img/img001-031_c&r-270.jpg,0
Augmented_Img/img001-031_c&r-300.jpg,0
Augmented_Img/img001-031_c&r-330.jpg,0
Augmented_Img/img001-032_c&r-30.jpg,0
Augmented_Img/img001-032_c&r-60.jpg,0
Augmented_Img/img001-032_c&r-90.jpg,0
Augmented_Img/img001-032_c&r-120.jpg,0
Augmented_Img/img001-032_c&r-150.jpg,0
Augmented_Img/img001-032_c&r-180.jpg,0
Augmented_Img/img001-032_c&r-210.jpg,0
Augmented_Img/img001-032_c&r-240.jpg,0
Augmented_Img/img001-032_c&r-270.jpg,0
Augmented_Img/img001-032_c&r-300.jpg,0
Augmented_Img/img001-032_c&r-330.jpg,0
Augmented_Img/img001-033_c&r-30.jpg,0
Augmented_Img/img001-033_c&r-60.jpg,0
Augmented_Img/img001-033_c&r-90.jpg,0
Augmented_Img/img001-033_c&r-120.jpg,0
Augmented_Img/img001-033_c&r-150.jpg,0
Augmented_Img/img001-033_c&r-180.jpg,0
Augmented_Img/img001-033_c&r-210.jpg,0
Augmented_Img/img001-033_c&r-240.jpg,0
Augmented_Img/img001-033_c&r-270.jpg,0
Augmented_Img/img001-033_c&r-300.jpg,0
Augmented_Img/img001-033_c&r-330.jpg,0
Augmented_Img/img001-034_c&r-30.jpg,0
Augmented_Img/img001-034_c&r-60.jpg,0
Augmented_Img/img001-034_c&r-90.jpg,0
Augmented_Img/img001-034_c&r-120.jpg,0
Augmented_Img/img001-034_c&r-150.jpg,0
Augmented_Img/img001-034_c&r-180.jpg,0
Augmented_Img/img001-034_c&r-210.jpg,0
Augmented_Img/img001-034_c&r-240.jpg,0
Augmented_Img/img001-034_c&r-270.jpg,0
Augmented_Img/img001-034_c&r-300.jpg,0
Augmented_Img/img001-034_c&r-330.jpg,0
Augmented_Img/img001-035_c&r-30.jpg,0
Augmented_Img/img001-035_c&r-60.jpg,0
Augmented_Img/img001-035_c&r-90.jpg,0
Augmented_Img/img001-035_c&r-120.jpg,0
Augmented_Img/img001-035_c&r-150.jpg,0
Augmented_Img/img001-035_c&r-180.jpg,0
Augmented_Img/img001-035_c&r-210.jpg,0
Augmented_Img/img001-035_c&r-240.jpg,0
Augmented_Img/img001-035_c&r-270.jpg,0
Augmented_Img/img001-035_c&r-300.jpg,0
Augmented_Img/img001-035_c&r-330.jpg,0
Augmented_Img/img001-036_c&r-30.jpg,0
Augmented_Img/img001-036_c&r-60.jpg,0
Augmented_Img/img001-036_c&r-90.jpg,0
Augmented_Img/img001-036_c&r-120.jpg,0
Augmented_Img/img001-036_c&r-150.jpg,0
Augmented_Img/img001-036_c&r-180.jpg,0
Augmented_Img/img001-036_c&r-210.jpg,0
Augmented_Img/img001-036_c&r-240.jpg,0
Augmented_Img/img001-036_c&r-270.jpg,0
Augmented_Img/img001-036_c&r-300.jpg,0
Augmented_Img/img001-036_c&r-330.jpg,0
Augmented_Img/img001-037_c&r-30.jpg,0
Augmented_Img/img001-037_c&r-60.jpg,0
Augmented_Img/img001-037_c&r-90.jpg,0
Augmented_Img/img001-037_c&r-120.jpg,0
Augmented_Img/img001-037_c&r-150.jpg,0
Augmented_Img/img001-037_c&r-180.jpg,0
Augmented_Img/img001-037_c&r-210.jpg,0
Augmented_Img/img001-037_c&r-240.jpg,0
Augmented_Img/img001-037_c&r-270.jpg,0
Augmented_Img/img001-037_c&r-300.jpg,0
Augmented_Img/img001-037_c&r-330.jpg,0
Augmented_Img/img001-038_c&r-30.jpg,0
Augmented_Img/img001-038_c&r-60.jpg,0
Augmented_Img/img001-038_c&r-90.jpg,0
Augmented_Img/img001-038_c&r-120.jpg,0
Augmented_Img/img001-038_c&r-150.jpg,0
Augmented_Img/img001-038_c&r-180.jpg,0
Augmented_Img/img001-038_c&r-210.jpg,0
Augmented_Img/img001-038_c&r-240.jpg,0
Augmented_Img/img001-038_c&r-270.jpg,0
Augmented_Img/img001-038_c&r-300.jpg,0
Augmented_Img/img001-038_c&r-330.jpg,0
Augmented_Img/img001-039_c&r-30.jpg,0
Augmented_Img/img001-039_c&r-60.jpg,0
Augmented_Img/img001-039_c&r-90.jpg,0
Augmented_Img/img001-039_c&r-120.jpg,0
Augmented_Img/img001-039_c&r-150.jpg,0
Augmented_Img/img001-039_c&r-180.jpg,0
Augmented_Img/img001-039_c&r-210.jpg,0
Augmented_Img/img001-039_c&r-240.jpg,0
Augmented_Img/img001-039_c&r-270.jpg,0
Augmented_Img/img001-039_c&r-300.jpg,0
Augmented_Img/img001-039_c&r-330.jpg,0
Augmented_Img/img001-040_c&r-30.jpg,0
Augmented_Img/img001-040_c&r-60.jpg,0
Augmented_Img/img001-040_c&r-90.jpg,0
Augmented_Img/img001-040_c&r-120.jpg,0
Augmented_Img/img001-040_c&r-150.jpg,0
Augmented_Img/img001-040_c&r-180.jpg,0
Augmented_Img/img001-040_c&r-210.jpg,0
Augmented_Img/img001-040_c&r-240.jpg,0
Augmented_Img/img001-040_c&r-270.jpg,0
Augmented_Img/img001-040_c&r-300.jpg,0
Augmented_Img/img001-040_c&r-330.jpg,0
Augmented_Img/img001-041_c&r-30.jpg,0
Augmented_Img/img001-041_c&r-60.jpg,0
Augmented_Img/img001-041_c&r-90.jpg,0
Augmented_Img/img001-041_c&r-120.jpg,0
Augmented_Img/img001-041_c&r-150.jpg,0
Augmented_Img/img001-041_c&r-180.jpg,0
Augmented_Img/img001-041_c&r-210.jpg,0
Augmented_Img/img001-041_c&r-240.jpg,0
Augmented_Img/img001-041_c&r-270.jpg,0
Augmented_Img/img001-041_c&r-300.jpg,0
Augmented_Img/img001-041_c&r-330.jpg,0
Augmented_Img/img001-042_c&r-30.jpg,0
Augmented_Img/img001-042_c&r-60.jpg,0
Augmented_Img/img001-042_c&r-90.jpg,0
Augmented_Img/img001-042_c&r-120.jpg,0
Augmented_Img/img001-042_c&r-150.jpg,0
Augmented_Img/img001-042_c&r-180.jpg,0
Augmented_Img/img001-042_c&r-210.jpg,0
Augmented_Img/img001-042_c&r-240.jpg,0
Augmented_Img/img001-042_c&r-270.jpg,0
Augmented_Img/img001-042_c&r-300.jpg,0
Augmented_Img/img001-042_c&r-330.jpg,0
Augmented_Img/img001-043_c&r-30.jpg,0
Augmented_Img/img001-043_c&r-60.jpg,0
Augmented_Img/img001-043_c&r-90.jpg,0
Augmented_Img/img001-043_c&r-120.jpg,0
Augmented_Img/img001-043_c&r-150.jpg,0
Augmented_Img/img001-043_c&r-180.jpg,0
Augmented_Img/img001-043_c&r-210.jpg,0
Augmented_Img/img001-043_c&r-240.jpg,0
Augmented_Img/img001-043_c&r-270.jpg,0
Augmented_Img/img001-043_c&r-300.jpg,0
Augmented_Img/img001-043_c&r-330.jpg,0
Augmented_Img/img001-044_c&r-30.jpg,0
Augmented_Img/img001-044_c&r-60.jpg,0
Augmented_Img/img001-044_c&r-90.jpg,0
Augmented_Img/img001-044_c&r-120.jpg,0
Augmented_Img/img001-044_c&r-150.jpg,0
Augmented_Img/img001-044_c&r-180.jpg,0
Augmented_Img/img001-044_c&r-210.jpg,0
Augmented_Img/img001-044_c&r-240.jpg,0
Augmented_Img/img001-044_c&r-270.jpg,0
Augmented_Img/img001-044_c&r-300.jpg,0
Augmented_Img/img001-044_c&r-330.jpg,0
Augmented_Img/img001-045_c&r-30.jpg,0
Augmented_Img/img001-045_c&r-60.jpg,0
Augmented_Img/img001-045_c&r-90.jpg,0
Augmented_Img/img001-045_c&r-120.jpg,0
Augmented_Img/img001-045_c&r-150.jpg,0
Augmented_Img/img001-045_c&r-180.jpg,0
Augmented_Img/img001-045_c&r-210.jpg,0
Augmented_Img/img001-045_c&r-240.jpg,0
Augmented_Img/img001-045_c&r-270.jpg,0
Augmented_Img/img001-045_c&r-300.jpg,0
Augmented_Img/img001-045_c&r-330.jpg,0
Augmented_Img/img001-046_c&r-30.jpg,0
Augmented_Img/img001-046_c&r-60.jpg,0
Augmented_Img/img001-046_c&r-90.jpg,0
Augmented_Img/img001-046_c&r-120.jpg,0
Augmented_Img/img001-046_c&r-150.jpg,0
Augmented_Img/img001-046_c&r-180.jpg,0
Augmented_Img/img001-046_c&r-210.jpg,0
Augmented_Img/img001-046_c&r-240.jpg,0
Augmented_Img/img001-046_c&r-270.jpg,0
Augmented_Img/img001-046_c&r-300.jpg,0
Augmented_Img/img001-046_c&r-330.jpg,0
Augmented_Img/img001-047_c&r-30.jpg,0
Augmented_Img/img001-047_c&r-60.jpg,0
Augmented_Img/img001-047_c&r-90.jpg,0
Augmented_Img/img001-047_c&r-120.jpg,0
Augmented_Img/img001-047_c&r-150.jpg,0
Augmented_Img/img001-047_c&r-180.jpg,0
Augmented_Img/img001-047_c&r-210.jpg,0
Augmented_Img/img001-047_c&r-240.jpg,0
Augmented_Img/img001-047_c&r-270.jpg,0
Augmented_Img/img001-047_c&r-300.jpg,0
Augmented_Img/img001-047_c&r-330.jpg,0
Augmented_Img/img001-048_c&r-30.jpg,0
Augmented_Img/img001-048_c&r-60.jpg,0
Augmented_Img/img001-048_c&r-90.jpg,0
Augmented_Img/img001-048_c&r-120.jpg,0
Augmented_Img/img001-048_c&r-150.jpg,0
Augmented_Img/img001-048_c&r-180.jpg,0
Augmented_Img/img001-048_c&r-210.jpg,0
Augmented_Img/img001-048_c&r-240.jpg,0
Augmented_Img/img001-048_c&r-270.jpg,0
Augmented_Img/img001-048_c&r-300.jpg,0
Augmented_Img/img001-048_c&r-330.jpg,0
Augmented_Img/img001-049_c&r-30.jpg,0
Augmented_Img/img001-049_c&r-60.jpg,0
Augmented_Img/img001-049_c&r-90.jpg,0
Augmented_Img/img001-049_c&r-120.jpg,0
Augmented_Img/img001-049_c&r-150.jpg,0
Augmented_Img/img001-049_c&r-180.jpg,0
Augmented_Img/img001-049_c&r-210.jpg,0
Augmented_Img/img001-049_c&r-240.jpg,0
Augmented_Img/img001-049_c&r-270.jpg,0
Augmented_Img/img001-049_c&r-300.jpg,0
Augmented_Img/img001-049_c&r-330.jpg,0
Augmented_Img/img001-050_c&r-30.jpg,0
Augmented_Img/img001-050_c&r-60.jpg,0
Augmented_Img/img001-050_c&r-90.jpg,0
Augmented_Img/img001-050_c&r-120.jpg,0
Augmented_Img/img001-050_c&r-150.jpg,0
Augmented_Img/img001-050_c&r-180.jpg,0
Augmented_Img/img001-050_c&r-210.jpg,0
Augmented_Img/img001-050_c&r-240.jpg,0
Augmented_Img/img001-050_c&r-270.jpg,0
Augmented_Img/img001-050_c&r-300.jpg,0
Augmented_Img/img001-050_c&r-330.jpg,0
Augmented_Img/img001-051_c&r-30.jpg,0
Augmented_Img/img001-051_c&r-60.jpg,0
Augmented_Img/img001-051_c&r-90.jpg,0
Augmented_Img/img001-051_c&r-120.jpg,0
Augmented_Img/img001-051_c&r-150.jpg,0
Augmented_Img/img001-051_c&r-180.jpg,0
Augmented_Img/img001-051_c&r-210.jpg,0
Augmented_Img/img001-051_c&r-240.jpg,0
Augmented_Img/img001-051_c&r-270.jpg,0
